Source,Target,Value
2231101,2631001,2
2231101,2631010,2
2231101,2631011,2
2231110,2310110,2
2231110,2310111,2
2231110,2320010,2
2231110,2320011,2
2231110,2330110,2
2231110,2330111,2
2231110,2611000,2
2231110,2611001,2
2231110,2611010,2
2231110,2611011,2
2231110,2631000,2
2231110,2631001,2
2231110,2631010,2
2231110,2631011,2
2231111,2310110,2
2231111,2310111,2
2231111,2320010,2
2231111,2320011,2
2231111,2330110,2
2231111,2330111,2
2231111,2611000,2
2231111,2611001,2
2231111,2611010,2
2231111,2611011,2
2231111,2631000,2
2231111,2631001,2
2231111,2631010,2
2231111,2631011,2
2310010,2320010,2
2310010,2320011,2
2310010,2320110,2
2310010,2320111,2
2310010,2321010,2
2310010,2321011,2
2310010,2321110,2
2310010,2321111,2
2310010,2330010,2
2310010,2330011,2
2310010,2330110,2
2310010,2330111,2
2310010,2331010,2
2310010,2331011,2
2310010,2331110,2
2310010,2331111,2
2310011,2320010,2
2310011,2320011,2
2310011,2320110,2
2310011,2320111,2
2310011,2321010,2
2310011,2321011,2
2310011,2321110,2
2310011,2321111,2
2310011,2330010,2
2310011,2330011,2
2310011,2330110,2
2310011,2330111,2
2310011,2331010,2
2310011,2331011,2
2310011,2331110,2
2310011,2331111,2
2310110,2320010,2
2310110,2320011,2
2310110,2321010,2
2310110,2321011,2
2310110,2330010,2
2310110,2330011,2
2310110,2331010,2
2310110,2331011,2
2310111,2320010,2
2310111,2320011,2
2310111,2321010,2
2310111,2321011,2
2310111,2330010,2
2310111,2330011,2
2310111,2331010,2
2310111,2331011,2
2311000,2621000,2
2311000,2621001,2
2311000,2621010,2
2311000,2621011,2
2311000,2621100,2
2311000,2621101,2
2311000,2621110,2
2311000,2621111,2
2311001,2621000,2
2311001,2621001,2
2311001,2621010,2
2311001,2621011,2
2311001,2621100,2
2311001,2621101,2
2311001,2621110,2
2311001,2621111,2
2311010,2320010,2
2311010,2320011,2
2311010,2320110,2
2311010,2320111,2
2311010,2330010,2
2311010,2330011,2
2311010,2330110,2
2311010,2330111,2
2311010,2611010,2
2311010,2611011,2
2311010,2611110,2
2311010,2611111,2
2311010,2621000,2
2311010,2621001,2
2311010,2621100,2
2311010,2621101,2
2311010,2631010,2
2311010,2631011,2
2311010,2631110,2
2311010,2631111,2
2311011,2320010,2
2311011,2320011,2
2311011,2320110,2
2311011,2320111,2
2311011,2330010,2
2311011,2330011,2
2311011,2330110,2
2311011,2330111,2
2311011,2611010,2
2311011,2611011,2
2311011,2611110,2
2311011,2611111,2
2311011,2621000,2
2311011,2621001,2
2311011,2621100,2
2311011,2621101,2
2311011,2631010,2
2311011,2631011,2
2311011,2631110,2
2311011,2631111,2
2311100,2621000,2
2311100,2621001,2
2311100,2621010,2
2311100,2621011,2
2311101,2621000,2
2311101,2621001,2
2311101,2621010,2
2311101,2621011,2
2311110,2320010,2
2311110,2320011,2
2311110,2330010,2
2311110,2330011,2
2311110,2611010,2
2311110,2611011,2
2311110,2621000,2
2311110,2621001,2
2311110,2631010,2
2311110,2631011,2
2311111,2320010,2
2311111,2320011,2
2311111,2330010,2
2311111,2330011,2
2311111,2611010,2
2311111,2611011,2
2311111,2621000,2
2311111,2621001,2
2311111,2631010,2
2311111,2631011,2
2320010,2330010,2
2320010,2330011,2
2320010,2330110,2
2320010,2330111,2
2320010,2331010,2
2320010,2331011,2
2320010,2331110,2
2320010,2331111,2
2320011,2330010,2
2320011,2330110,2
2320011,2331010,2
2320011,2331110,2
2320110,2330010,2
2320110,2330011,2
2320110,2331010,2
2320110,2331011,2
2320111,2330010,2
2320111,2331010,2
2321000,2621000,2
2321000,2621001,2
2321000,2621010,2
2321000,2621011,2
2321000,2621100,2
2321000,2621101,2
2321000,2621110,2
2321000,2621111,2
2321001,2621000,2
2321001,2621001,2
2321001,2621010,2
2321001,2621011,2
2321001,2621100,2
2321001,2621101,2
2321001,2621110,2
2321001,2621111,2
2321010,2330010,2
2321010,2330011,2
2321010,2330110,2
2321010,2330111,2
2321010,2621000,2
2321010,2621001,2
2321010,2621010,2
2321010,2621011,2
2321010,2621100,2
2321010,2621101,2
2321010,2621110,2
2321010,2621111,2
2321011,2330010,2
2321011,2330110,2
2321011,2621000,2
2321011,2621001,2
2321011,2621010,2
2321011,2621011,2
2321011,2621100,2
2321011,2621101,2
2321011,2621110,2
2321011,2621111,2
2321100,2621000,2
2321100,2621001,2
2321100,2621010,2
2321100,2621011,2
2321101,2621000,2
2321101,2621001,2
2321101,2621010,2
2321101,2621011,2
2321110,2330010,2
2321110,2330011,2
2321110,2621000,2
2321110,2621001,2
2321110,2621010,2
2321110,2621011,2
2321111,2330010,2
2321111,2621000,2
2321111,2621001,2
2321111,2621010,2
2321111,2621011,2
2330010,2330011,2
2330010,2330110,2
2330010,2330111,2
2330010,2331010,2
2330010,2331011,2
2330010,2331110,2
2330010,2331111,2
2330011,2330110,2
2330011,2331010,2
2330011,2331110,2
2330110,2331010,2
2330110,2331011,2
2330111,2331010,2
2331000,2621000,2
2331000,2621001,2
2331000,2621010,2
2331000,2621011,2
2331000,2621100,2
2331000,2621101,2
2331000,2621110,2
2331000,2621111,2
2331001,2621000,2
2331001,2621001,2
2331001,2621010,2
2331001,2621011,2
2331001,2621100,2
2331001,2621101,2
2331001,2621110,2
2331001,2621111,2
2331010,2621000,2
2331010,2621001,2
2331010,2621010,2
2331010,2621011,2
2331010,2621100,2
2331010,2621101,2
2331010,2621110,2
2331010,2621111,2
2331011,2621000,2
2331011,2621001,2
2331011,2621010,2
2331011,2621011,2
2331011,2621100,2
2331011,2621101,2
2331011,2621110,2
2331011,2621111,2
2331100,2621000,2
2331100,2621001,2
2331100,2621010,2
2331100,2621011,2
2331101,2621000,2
2331101,2621001,2
2331101,2621010,2
2331101,2621011,2
2331110,2621000,2
2331110,2621001,2
2331110,2621010,2
2331110,2621011,2
2331111,2621000,2
2331111,2621001,2
2331111,2621010,2
2331111,2621011,2
2611000,2631000,2
2611000,2631001,2
2611000,2631010,2
2611000,2631011,2
2611000,2631100,2
2611000,2631101,2
2611000,2631110,2
2611000,2631111,2
2611001,2631000,2
2611001,2631010,2
2611001,2631100,2
2611001,2631110,2
2611010,2631000,2
2611010,2631001,2
2611010,2631100,2
2611010,2631101,2
2611011,2631000,2
2611011,2631100,2
2611100,2631000,2
2611100,2631001,2
2611100,2631010,2
2611100,2631011,2
2611101,2631000,2
2611101,2631010,2
2611110,2631000,2
2611110,2631001,2
2611111,2631000,2
9110101,9910101,2
9110101,9910111,2
9110101,9911101,2
9110101,9911111,2
9110101,9920101,2
9110101,9920111,2
9110101,9921101,2
9110101,9921111,2
9110101,9930101,2
9110101,9930111,2
9110101,9931101,2
9110101,9931111,2
9110111,9910101,2
9110111,9910111,2
9110111,9911101,2
9110111,9911111,2
9110111,9920101,2
9110111,9920111,2
9110111,9921101,2
9110111,9921111,2
9110111,9930101,2
9110111,9930111,2
9110111,9931101,2
9110111,9931111,2
9111001,9911001,2
9111001,9911011,2
9111001,9911101,2
9111001,9911111,2
9111001,9921001,2
9111001,9921011,2
9111001,9921101,2
9111001,9921111,2
9111001,9931001,2
9111001,9931011,2
9111001,9931101,2
9111001,9931111,2
9111011,9911001,2
9111011,9911011,2
9111011,9911101,2
9111011,9911111,2
9111011,9921001,2
9111011,9921011,2
9111011,9921101,2
9111011,9921111,2
9111011,9931001,2
9111011,9931011,2
9111011,9931101,2
9111011,9931111,2
9111100,9111101,2
9111100,9111110,2
9111100,9111111,2
9111100,9121100,2
9111100,9121101,2
9111100,9121110,2
9111100,9121111,2
9111100,9131100,2
9111100,9131101,2
9111100,9131110,2
9111100,9131111,2
9111100,9911100,2
9111100,9911101,2
9111100,9911110,2
9111100,9911111,2
9111100,9921100,2
9111100,9921101,2
9111100,9921110,2
9111100,9921111,2
9111100,9931100,2
9111100,9931101,2
9111100,9931110,2
9111100,9931111,2
9111101,9111110,2
9111101,9121100,2
9111101,9121110,2
9111101,9131100,2
9111101,9131110,2
9111101,9910101,2
9111101,9910111,2
9111101,9911001,2
9111101,9911011,2
9111101,9911100,2
9111101,9911110,2
9111101,9920101,2
9111101,9920111,2
9111101,9921001,2
9111101,9921011,2
9111101,9921100,2
9111101,9921110,2
9111101,9930101,2
9111101,9930111,2
9111101,9931001,2
9111101,9931011,2
9111101,9931100,2
9111101,9931110,2
9111110,9121100,2
9111110,9121101,2
9111110,9131100,2
9111110,9131101,2
9111110,9911100,2
9111110,9911101,2
9111110,9911110,2
9111110,9911111,2
9111110,9921100,2
9111110,9921101,2
9111110,9921110,2
9111110,9921111,2
9111110,9931100,2
9111110,9931101,2
9111110,9931110,2
9111110,9931111,2
9111111,9121100,2
9111111,9131100,2
9111111,9910101,2
9111111,9910111,2
9111111,9911001,2
9111111,9911011,2
9111111,9911100,2
9111111,9911110,2
9111111,9920101,2
9111111,9920111,2
9111111,9921001,2
9111111,9921011,2
9111111,9921100,2
9111111,9921110,2
9111111,9930101,2
9111111,9930111,2
9111111,9931001,2
9111111,9931011,2
9111111,9931100,2
9111111,9931110,2
9120101,9910101,2
9120101,9910111,2
9120101,9911101,2
9120101,9911111,2
9120101,9920101,2
9120101,9920111,2
9120101,9921101,2
9120101,9921111,2
9120101,9930101,2
9120101,9930111,2
9120101,9931101,2
9120101,9931111,2
9120111,9910101,2
9120111,9910111,2
9120111,9911101,2
9120111,9911111,2
9120111,9920101,2
9120111,9920111,2
9120111,9921101,2
9120111,9921111,2
9120111,9930101,2
9120111,9930111,2
9120111,9931101,2
9120111,9931111,2
9121001,9911001,2
9121001,9911011,2
9121001,9911101,2
9121001,9911111,2
9121001,9921001,2
9121001,9921011,2
9121001,9921101,2
9121001,9921111,2
9121001,9931001,2
9121001,9931011,2
9121001,9931101,2
9121001,9931111,2
9121011,9911001,2
9121011,9911011,2
9121011,9911101,2
9121011,9911111,2
9121011,9921001,2
9121011,9921011,2
9121011,9921101,2
9121011,9921111,2
9121011,9931001,2
9121011,9931011,2
9121011,9931101,2
9121011,9931111,2
9121100,9121101,2
9121100,9121110,2
9121100,9121111,2
9121100,9131100,2
9121100,9131101,2
9121100,9131110,2
9121100,9131111,2
9121100,9911100,2
9121100,9911101,2
9121100,9911110,2
9121100,9911111,2
9121100,9921100,2
9121100,9921101,2
9121100,9921110,2
9121100,9921111,2
9121100,9931100,2
9121100,9931101,2
9121100,9931110,2
9121100,9931111,2
9121101,9121110,2
9121101,9131100,2
9121101,9131110,2
9121101,9910101,2
9121101,9910111,2
9121101,9911001,2
9121101,9911011,2
9121101,9911100,2
9121101,9911110,2
9121101,9920101,2
9121101,9920111,2
9121101,9921001,2
9121101,9921011,2
9121101,9921100,2
9121101,9921110,2
9121101,9930101,2
9121101,9930111,2
9121101,9931001,2
9121101,9931011,2
9121101,9931100,2
9121101,9931110,2
9121110,9131100,2
9121110,9131101,2
9121110,9911100,2
9121110,9911101,2
9121110,9911110,2
9121110,9911111,2
9121110,9921100,2
9121110,9921101,2
9121110,9921110,2
9121110,9921111,2
9121110,9931100,2
9121110,9931101,2
9121110,9931110,2
9121110,9931111,2
9121111,9131100,2
9121111,9910101,2
9121111,9910111,2
9121111,9911001,2
9121111,9911011,2
9121111,9911100,2
9121111,9911110,2
9121111,9920101,2
9121111,9920111,2
9121111,9921001,2
9121111,9921011,2
9121111,9921100,2
9121111,9921110,2
9121111,9930101,2
9121111,9930111,2
9121111,9931001,2
9121111,9931011,2
9121111,9931100,2
9121111,9931110,2
9130101,9910101,2
9130101,9910111,2
9130101,9911101,2
9130101,9911111,2
9130101,9920101,2
9130101,9920111,2
9130101,9921101,2
9130101,9921111,2
9130101,9930101,2
9130101,9930111,2
9130101,9931101,2
9130101,9931111,2
9130111,9910101,2
9130111,9910111,2
9130111,9911101,2
9130111,9911111,2
9130111,9920101,2
9130111,9920111,2
9130111,9921101,2
9130111,9921111,2
9130111,9930101,2
9130111,9930111,2
9130111,9931101,2
9130111,9931111,2
9131001,9911001,2
9131001,9911011,2
9131001,9911101,2
9131001,9911111,2
9131001,9921001,2
9131001,9921011,2
9131001,9921101,2
9131001,9921111,2
9131001,9931001,2
9131001,9931011,2
9131001,9931101,2
9131001,9931111,2
9131011,9911001,2
9131011,9911011,2
9131011,9911101,2
9131011,9911111,2
9131011,9921001,2
9131011,9921011,2
9131011,9921101,2
9131011,9921111,2
9131011,9931001,2
9131011,9931011,2
9131011,9931101,2
9131011,9931111,2
9131100,9131101,2
9131100,9131110,2
9131100,9131111,2
9131100,9911100,2
9131100,9911101,2
9131100,9911110,2
9131100,9911111,2
9131100,9921100,2
9131100,9921101,2
9131100,9921110,2
9131100,9921111,2
9131100,9931100,2
9131100,9931101,2
9131100,9931110,2
9131100,9931111,2
9131101,9131110,2
9131101,9910101,2
9131101,9910111,2
9131101,9911001,2
9131101,9911011,2
9131101,9911100,2
9131101,9911110,2
9131101,9920101,2
9131101,9920111,2
9131101,9921001,2
9131101,9921011,2
9131101,9921100,2
9131101,9921110,2
9131101,9930101,2
9131101,9930111,2
9131101,9931001,2
9131101,9931011,2
9131101,9931100,2
9131101,9931110,2
9131110,9911100,2
9131110,9911101,2
9131110,9911110,2
9131110,9911111,2
9131110,9921100,2
9131110,9921101,2
9131110,9921110,2
9131110,9921111,2
9131110,9931100,2
9131110,9931101,2
9131110,9931110,2
9131110,9931111,2
9131111,9910101,2
9131111,9910111,2
9131111,9911001,2
9131111,9911011,2
9131111,9911100,2
9131111,9911110,2
9131111,9920101,2
9131111,9920111,2
9131111,9921001,2
9131111,9921011,2
9131111,9921100,2
9131111,9921110,2
9131111,9930101,2
9131111,9930111,2
9131111,9931001,2
9131111,9931011,2
9131111,9931100,2
9131111,9931110,2
9210100,9210101,2
9210100,9210110,2
9210100,9210111,2
9210100,9211100,2
9210100,9211101,2
9210100,9211110,2
9210100,9211111,2
9210100,9220100,2
9210100,9220101,2
9210100,9220110,2
9210100,9220111,2
9210100,9221100,2
9210100,9221101,2
9210100,9221110,2
9210100,9221111,2
9210100,9230100,2
9210100,9230101,2
9210100,9230110,2
9210100,9230111,2
9210100,9231100,2
9210100,9231101,2
9210100,9231110,2
9210100,9231111,2
9210101,9210110,2
9210101,9211100,2
9210101,9211110,2
9210101,9220100,2
9210101,9220110,2
9210101,9221100,2
9210101,9221110,2
9210101,9230100,2
9210101,9230110,2
9210101,9231100,2
9210101,9231110,2
9210110,9211100,2
9210110,9211101,2
9210110,9220100,2
9210110,9220101,2
9210110,9221100,2
9210110,9221101,2
9210110,9230100,2
9210110,9230101,2
9210110,9231100,2
9210110,9231101,2
9210110,9710110,2
9210110,9710111,2
9210110,9711110,2
9210110,9711111,2
9210110,9720110,2
9210110,9720111,2
9210110,9721110,2
9210110,9721111,2
9210110,9730110,2
9210110,9730111,2
9210110,9731110,2
9210110,9731111,2
9210111,9211100,2
9210111,9220100,2
9210111,9221100,2
9210111,9230100,2
9210111,9231100,2
9210111,9710110,2
9210111,9710111,2
9210111,9711110,2
9210111,9711111,2
9210111,9720110,2
9210111,9720111,2
9210111,9721110,2
9210111,9721111,2
9210111,9730110,2
9210111,9730111,2
9210111,9731110,2
9210111,9731111,2
9211001,9211011,2
9211001,9211101,2
9211001,9211111,2
9211001,9221001,2
9211001,9221011,2
9211001,9221101,2
9211001,9221111,2
9211001,9231001,2
9211001,9231011,2
9211001,9231101,2
9211001,9231111,2
9211010,9711010,2
9211010,9711011,2
9211010,9711110,2
9211010,9711111,2
9211010,9721010,2
9211010,9721011,2
9211010,9721110,2
9211010,9721111,2
9211010,9731010,2
9211010,9731011,2
9211010,9731110,2
9211010,9731111,2
9211011,9211101,2
9211011,9221001,2
9211011,9221101,2
9211011,9231001,2
9211011,9231101,2
9211011,9711010,2
9211011,9711011,2
9211011,9711110,2
9211011,9711111,2
9211011,9721010,2
9211011,9721011,2
9211011,9721110,2
9211011,9721111,2
9211011,9731010,2
9211011,9731011,2
9211011,9731110,2
9211011,9731111,2
9211100,9220100,2
9211100,9220101,2
9211100,9220110,2
9211100,9220111,2
9211100,9230100,2
9211100,9230101,2
9211100,9230110,2
9211100,9230111,2
9211100,9711100,2
9211100,9711101,2
9211100,9711110,2
9211100,9711111,2
9211100,9721100,2
9211100,9721101,2
9211100,9721110,2
9211100,9721111,2
9211100,9731100,2
9211100,9731101,2
9211100,9731110,2
9211100,9731111,2
9211101,9220100,2
9211101,9220110,2
9211101,9221001,2
9211101,9221011,2
9211101,9230100,2
9211101,9230110,2
9211101,9231001,2
9211101,9231011,2
9211101,9711100,2
9211101,9711101,2
9211101,9711110,2
9211101,9711111,2
9211101,9721100,2
9211101,9721101,2
9211101,9721110,2
9211101,9721111,2
9211101,9731100,2
9211101,9731101,2
9211101,9731110,2
9211101,9731111,2
9211110,9220100,2
9211110,9220101,2
9211110,9230100,2
9211110,9230101,2
9211110,9710110,2
9211110,9710111,2
9211110,9711010,2
9211110,9711011,2
9211110,9711100,2
9211110,9711101,2
9211110,9720110,2
9211110,9720111,2
9211110,9721010,2
9211110,9721011,2
9211110,9721100,2
9211110,9721101,2
9211110,9730110,2
9211110,9730111,2
9211110,9731010,2
9211110,9731011,2
9211110,9731100,2
9211110,9731101,2
9211111,9220100,2
9211111,9221001,2
9211111,9230100,2
9211111,9231001,2
9211111,9710110,2
9211111,9710111,2
9211111,9711010,2
9211111,9711011,2
9211111,9711100,2
9211111,9711101,2
9211111,9720110,2
9211111,9720111,2
9211111,9721010,2
9211111,9721011,2
9211111,9721100,2
9211111,9721101,2
9211111,9730110,2
9211111,9730111,2
9211111,9731010,2
9211111,9731011,2
9211111,9731100,2
9211111,9731101,2
9220010,9710010,2
9220010,9710011,2
9220010,9710110,2
9220010,9710111,2
9220010,9711010,2
9220010,9711011,2
9220010,9711110,2
9220010,9711111,2
9220010,9720010,2
9220010,9720011,2
9220010,9720110,2
9220010,9720111,2
9220010,9721010,2
9220010,9721011,2
9220010,9721110,2
9220010,9721111,2
9220011,9710010,2
9220011,9710011,2
9220011,9710110,2
9220011,9710111,2
9220011,9711010,2
9220011,9711011,2
9220011,9711110,2
9220011,9711111,2
9220011,9720010,2
9220011,9720011,2
9220011,9720110,2
9220011,9720111,2
9220011,9721010,2
9220011,9721011,2
9220011,9721110,2
9220011,9721111,2
9220100,9220101,2
9220100,9220110,2
9220100,9220111,2
9220100,9221100,2
9220100,9221101,2
9220100,9221110,2
9220100,9221111,2
9220100,9230100,2
9220100,9230101,2
9220100,9230110,2
9220100,9230111,2
9220100,9231100,2
9220100,9231101,2
9220100,9231110,2
9220100,9231111,2
9220101,9220110,2
9220101,9221100,2
9220101,9221110,2
9220101,9230100,2
9220101,9230110,2
9220101,9231100,2
9220101,9231110,2
9220110,9221100,2
9220110,9221101,2
9220110,9230100,2
9220110,9230101,2
9220110,9231100,2
9220110,9231101,2
9220110,9710010,2
9220110,9710011,2
9220110,9711010,2
9220110,9711011,2
9220110,9720010,2
9220110,9720011,2
9220110,9721010,2
9220110,9721011,2
9220110,9730110,2
9220110,9730111,2
9220110,9731110,2
9220110,9731111,2
9220111,9221100,2
9220111,9230100,2
9220111,9231100,2
9220111,9710010,2
9220111,9710011,2
9220111,9711010,2
9220111,9711011,2
9220111,9720010,2
9220111,9720011,2
9220111,9721010,2
9220111,9721011,2
9220111,9730110,2
